work_id,mp_id,mp_name,state,constituency,district,allocated_limit,work_category,work_description,implementing_agency,sanction_date,cost_sanctioned,expenditure,completion_date,status,synthetic_ground_truth_fraud,synthetic_issue_tags,record_source
W007960,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Nagaur District ward 17,Contractor Firm 2,2024-03-28,628196.59,620063.99,2024-09-13,Completed,0,,SYNTHETIC_DEMO_DATA
W007961,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Public Toilet Complex,Public Toilet Complex in Nagaur District ward 1,Contractor Firm 4,2024-01-26,349866.83,318900.78,2024-08-06,In Progress,0,,SYNTHETIC_DEMO_DATA
W007962,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Drinking Water Facility,Drinking Water Facility in Nagaur District ward 16,Zilla Parishad Agency 3,2022-09-14,556818.99,441653.33,2023-02-15,In Progress,0,,SYNTHETIC_DEMO_DATA
W007963,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Public Toilet Complex,Public Toilet Complex in Nagaur District ward 14,PWD Agency 9,2024-06-12,242249.19,211546.14,2024-11-24,In Progress,0,,SYNTHETIC_DEMO_DATA
W007964,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Community Hall Construction,Community Hall Construction in Nagaur District ward 17,Contractor Firm 5,2024-01-09,1424647.45,1272558.37,2024-06-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W007965,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Community Hall Construction,Community Hall Construction in Nagaur District ward 15,Contractor Firm 16,2024-06-19,964899.46,932483.49,2024-11-17,Completed,0,,SYNTHETIC_DEMO_DATA
W007966,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Community Hall Construction,Community Hall Construction in Nagaur District ward 16,Contractor Firm 1,2024-11-19,1045724.24,833115.67,2025-07-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W007967,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Nagaur District ward 9,NGO Partner Agency 6,2024-03-28,505544.72,504418.74,2024-10-14,Completed,0,,SYNTHETIC_DEMO_DATA
W007968,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Sports Facility Development,Sports Facility Development in Nagaur District ward 15,Contractor Firm 14,2023-10-08,899351.77,852188.22,2024-04-16,Completed,0,,SYNTHETIC_DEMO_DATA
W007969,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,School Building Repair,School Building Repair in Nagaur District ward 9,Zilla Parishad Agency 3,2022-02-01,720786.99,602838.68,2022-09-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W007970,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Library / Reading Room,Library / Reading Room in Ernakulam District ward 10,Contractor Firm 11,2021-01-17,594896.64,503387.38,2021-07-04,In Progress,0,,SYNTHETIC_DEMO_DATA
W007971,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Drainage System,Drainage System in Ernakulam District ward 1,PWD Agency 2,2024-11-27,841825.72,822131.94,2025-04-21,Completed,0,,SYNTHETIC_DEMO_DATA
W007972,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Ernakulam District ward 6,Contractor Firm 13,2022-01-25,526433.45,515782.23,2022-06-26,Completed,0,,SYNTHETIC_DEMO_DATA
W007973,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,School Building Repair,School Building Repair in Ernakulam District ward 8,District Rural Dev. Agency 10,2021-07-10,610831.9,591872.25,2022-01-06,Completed,0,,SYNTHETIC_DEMO_DATA
W007974,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Drinking Water Facility,Drinking Water Facility in Ernakulam District ward 15,Contractor Firm 1,2023-09-24,625260.94,605748.31,2024-02-03,Completed,0,,SYNTHETIC_DEMO_DATA
W007975,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,School Building Repair,School Building Repair in Ernakulam District ward 9,Municipal Corp. Agency 4,2023-05-10,649184.43,553975.98,2023-10-14,In Progress,0,,SYNTHETIC_DEMO_DATA
W007976,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Drinking Water Facility,Drinking Water Facility in Ernakulam District ward 9,Panchayati Raj Agency 8,2024-04-05,434634.22,353322.78,2024-09-08,In Progress,0,,SYNTHETIC_DEMO_DATA
W007977,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Sports Facility Development,Sports Facility Development in Ernakulam District ward 13,Municipal Corp. Agency 4,2021-04-10,940868.99,829601.19,2022-01-10,In Progress,0,,SYNTHETIC_DEMO_DATA
W007978,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,School Building Repair,School Building Repair in Ernakulam District ward 2,Contractor Firm 15,2023-02-25,765623.61,653136.79,2023-04-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W007979,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Ernakulam District ward 16,Cooperative Board Agency 7,2023-03-12,637078.51,534906.98,2023-08-30,In Progress,0,,SYNTHETIC_DEMO_DATA
W007980,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Public Toilet Complex,Public Toilet Complex in Ernakulam District ward 4,Panchayati Raj Agency 8,2022-01-08,480471.86,479324.63,2022-09-22,Completed,0,,SYNTHETIC_DEMO_DATA
W007981,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Ernakulam District ward 4,Contractor Firm 16,2022-10-18,829942.75,791486.62,2023-04-21,Completed,0,,SYNTHETIC_DEMO_DATA
W007982,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Community Hall Construction,Community Hall Construction in Ernakulam District ward 19,State PSU Agency 5,2023-10-30,1486182.91,1202215.6,2024-05-30,In Progress,0,,SYNTHETIC_DEMO_DATA
W007983,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,School Building Repair,School Building Repair in Ernakulam District ward 8,Cooperative Board Agency 7,2021-03-04,477245.37,464483.7,2021-09-04,Completed,0,,SYNTHETIC_DEMO_DATA
W007984,LS448,Shri Hibi Eden,Kerala,Ernakulam,Ernakulam District,162177260.11,Drainage System,Drainage System in Ernakulam District ward 17,Contractor Firm 4,2023-10-14,653066.02,649004.05,2024-03-11,Completed,0,,SYNTHETIC_DEMO_DATA
W007985,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Drainage System,Drainage System in Maharajganj_Br District ward 7,Contractor Firm 15,2021-09-10,497387.03,417987.28,2021-11-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W007986,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Road Construction/Repair,Road Construction/Repair in Maharajganj_Br District ward 5,Contractor Firm 8,2022-11-14,2206104.34,2075795.75,2023-05-22,Completed,0,,SYNTHETIC_DEMO_DATA
W007987,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Maharajganj_Br District ward 13,Contractor Firm 18,2021-11-13,407384.65,321309.75,2022-04-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W007988,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Sports Facility Development,Sports Facility Development in Maharajganj_Br District ward 10,Contractor Firm 8,2023-05-09,852421.67,838607.6,2023-09-29,Completed,0,,SYNTHETIC_DEMO_DATA
W007989,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Solar Street Lighting,Solar Street Lighting in Maharajganj_Br District ward 5,Contractor Firm 7,2023-04-17,440173.9,424706.54,2023-09-21,Completed,0,,SYNTHETIC_DEMO_DATA
W007990,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Public Toilet Complex,Public Toilet Complex in Maharajganj_Br District ward 6,Municipal Corp. Agency 4,2024-11-27,479924.26,385470.36,2025-08-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W007991,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Public Toilet Complex,Public Toilet Complex in Maharajganj_Br District ward 4,Contractor Firm 1,2023-03-12,466168.32,402823.07,2023-12-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W007992,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Sports Facility Development,Sports Facility Development in Maharajganj_Br District ward 4,Cooperative Board Agency 7,2021-08-21,955577.09,801728.13,2022-02-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W007993,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Road Construction/Repair,Road Construction/Repair in Maharajganj_Br District ward 17,Zilla Parishad Agency 3,2021-12-12,2313336.87,1808770.76,2022-05-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W007994,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,School Building Repair,School Building Repair in Maharajganj_Br District ward 9,Contractor Firm 5,2022-10-17,912591.37,836299.13,2023-02-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W007995,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Library / Reading Room,Library / Reading Room in Maharajganj_Br District ward 17,Contractor Firm 1,2024-01-13,700160.6,595893.8,2024-08-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W007996,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Maharajganj_Br District ward 2,Contractor Firm 3,2022-09-19,662060.97,599974.07,2023-06-06,In Progress,0,,SYNTHETIC_DEMO_DATA
W007997,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,School Building Repair,School Building Repair in Maharajganj_Br District ward 18,Contractor Firm 10,2022-08-15,908936.96,824654.45,2023-01-30,In Progress,0,,SYNTHETIC_DEMO_DATA
W007998,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Public Toilet Complex,Public Toilet Complex in Maharajganj_Br District ward 9,Contractor Firm 18,2021-03-21,483525.41,377266.84,2021-06-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W007999,LS449,Shri Janardan Singh Sigriwal,Bihar,Maharajganj_Br,Maharajganj_Br District,147000000.0,Road Construction/Repair,Road Construction/Repair in Maharajganj_Br District ward 19,Contractor Firm 11,2022-09-22,2843357.08,2446633.46,2023-04-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W008000,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Sundargarh (St) District ward 19,Contractor Firm 10,2021-01-02,566293.12,444010.45,2021-08-14,In Progress,0,,SYNTHETIC_DEMO_DATA
W008001,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Sports Facility Development,Sports Facility Development in Sundargarh (St) District ward 17,Zilla Parishad Agency 3,2021-02-10,785163.46,669381.69,2021-05-29,In Progress,0,,SYNTHETIC_DEMO_DATA
W008002,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Road Construction/Repair,Road Construction/Repair in Sundargarh (St) District ward 13,Contractor Firm 16,2023-07-09,2729809.72,2673601.26,2024-01-12,Completed,0,,SYNTHETIC_DEMO_DATA
W008003,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Community Hall Construction,Community Hall Construction in Sundargarh (St) District ward 12,Panchayati Raj Agency 8,2021-07-27,1061537.24,954283.94,2022-02-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W008004,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Library / Reading Room,Library / Reading Room in Sundargarh (St) District ward 19,Contractor Firm 11,2022-04-05,733200.93,588665.5,2022-09-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W008005,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Road Construction/Repair,Road Construction/Repair in Sundargarh (St) District ward 12,Contractor Firm 7,2023-11-09,1596498.16,1511196.67,2024-04-01,Completed,0,,SYNTHETIC_DEMO_DATA
W008006,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Drainage System,Drainage System in Sundargarh (St) District ward 10,Contractor Firm 15,2021-12-20,821051.56,654686.21,2022-08-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W008007,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Sports Facility Development,Sports Facility Development in Sundargarh (St) District ward 4,Zilla Parishad Agency 3,2022-10-30,605884.92,571816.69,2023-04-09,Completed,0,,SYNTHETIC_DEMO_DATA
W008008,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Drainage System,Drainage System in Sundargarh (St) District ward 12,District Rural Dev. Agency 1,2022-09-04,798927.13,648775.12,2022-12-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W008009,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Sundargarh (St) District ward 13,Contractor Firm 17,2021-01-08,1211691.7,1087482.53,2021-04-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W008010,LS450,Shri Jual Oram,Odisha,Sundargarh (St),Sundargarh (St) District,173096756.91,Sports Facility Development,Sports Facility Development in Sundargarh (St) District ward 19,Contractor Firm 18,2022-04-20,559299.22,527771.21,2022-12-12,Completed,0,,SYNTHETIC_DEMO_DATA
W008011,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jammu District ward 13,District Rural Dev. Agency 1,2023-10-08,579540.07,509014.86,2024-05-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W008012,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Road Construction/Repair,Road Construction/Repair in Jammu District ward 10,District Rural Dev. Agency 1,2021-02-11,1150084.52,968868.08,2021-08-13,In Progress,0,,SYNTHETIC_DEMO_DATA
W008013,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Drinking Water Facility,Drinking Water Facility in Jammu District ward 14,Contractor Firm 13,2022-02-25,349543.69,349008.0,2022-08-04,Completed,0,,SYNTHETIC_DEMO_DATA
W008014,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jammu District ward 11,Contractor Firm 2,2021-06-23,540296.07,519396.31,2021-11-26,Completed,0,,SYNTHETIC_DEMO_DATA
W008015,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Road Construction/Repair,Road Construction/Repair in Jammu District ward 6,Contractor Firm 7,2024-01-04,1979941.68,1969806.94,2024-05-14,Completed,0,,SYNTHETIC_DEMO_DATA
W008016,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Jammu District ward 13,Contractor Firm 10,2023-10-25,915923.48,909282.24,2024-04-02,Completed,0,,SYNTHETIC_DEMO_DATA
W008017,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jammu District ward 5,PWD Agency 2,2023-12-07,404572.85,366176.39,2024-02-29,In Progress,0,,SYNTHETIC_DEMO_DATA
W008018,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Library / Reading Room,Library / Reading Room in Jammu District ward 3,Contractor Firm 9,2024-09-13,378880.24,370429.67,2025-02-06,Completed,0,,SYNTHETIC_DEMO_DATA
W008019,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Public Toilet Complex,Public Toilet Complex in Jammu District ward 2,Zilla Parishad Agency 3,2023-02-19,277347.06,262469.81,2023-08-04,Completed,0,,SYNTHETIC_DEMO_DATA
W008020,LS451,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,Jammu District,147000000.0,Drinking Water Facility,Drinking Water Facility in Jammu District ward 6,Contractor Firm 6,2022-04-13,745836.85,696193.06,2022-11-06,Completed,0,,SYNTHETIC_DEMO_DATA
W008021,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Purulia District ward 13,PWD Agency 9,2021-03-01,873676.77,711777.41,2021-08-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W008022,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Purulia District ward 9,Contractor Firm 11,2023-04-22,546649.88,450243.17,2023-11-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W008023,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Public Toilet Complex,Public Toilet Complex in Purulia District ward 15,Contractor Firm 12,2022-03-13,361807.95,347593.71,2022-11-08,Completed,0,,SYNTHETIC_DEMO_DATA
W008024,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Road Construction/Repair,Road Construction/Repair in Purulia District ward 19,Contractor Firm 13,2024-05-22,1629473.18,1527425.41,2025-01-04,Completed,0,,SYNTHETIC_DEMO_DATA
W008025,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Road Construction/Repair,Road Construction/Repair in Purulia District ward 1,Contractor Firm 3,2023-04-06,2098954.52,1670394.43,2023-10-24,In Progress,0,,SYNTHETIC_DEMO_DATA
W008026,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Purulia District ward 13,Contractor Firm 9,2021-11-03,482880.24,463021.25,2022-05-02,Completed,0,,SYNTHETIC_DEMO_DATA
W008027,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Sports Facility Development,Sports Facility Development in Purulia District ward 14,Contractor Firm 10,2023-12-09,717654.13,616375.15,2024-04-22,In Progress,0,,SYNTHETIC_DEMO_DATA
W008028,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Road Construction/Repair,Road Construction/Repair in Purulia District ward 19,Municipal Corp. Agency 4,2022-04-01,1927764.06,1588350.02,2022-10-31,In Progress,0,,SYNTHETIC_DEMO_DATA
W008029,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Purulia District ward 11,Contractor Firm 8,2022-01-15,541616.99,533367.77,2022-09-27,Completed,0,,SYNTHETIC_DEMO_DATA
W008030,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Solar Street Lighting,Solar Street Lighting in Purulia District ward 9,Contractor Firm 6,2022-09-06,470390.89,412006.72,2023-03-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W008031,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Library / Reading Room,Library / Reading Room in Purulia District ward 10,State PSU Agency 5,2023-05-03,456554.36,425711.29,2024-01-24,Completed,0,,SYNTHETIC_DEMO_DATA
W008032,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Solar Street Lighting,Solar Street Lighting in Purulia District ward 2,PWD Agency 9,2022-05-20,340381.84,295741.97,2022-09-08,In Progress,0,,SYNTHETIC_DEMO_DATA
W008033,LS452,Shri Jyotirmay Singh Mahato,West Bengal,Purulia,Purulia District,147000000.0,Community Hall Construction,Community Hall Construction in Purulia District ward 15,Contractor Firm 3,2024-11-13,1299665.18,1269118.83,2025-03-21,Completed,0,,SYNTHETIC_DEMO_DATA
